URL,Size (Bytes),Number of Outlinks,Content Type
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-102,466214,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-101,468302,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-100,466203,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-99,464275,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-98,466201,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-97,466241,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-96,464452,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-95,466170,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-94,466067,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-93,466201,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-92,464464,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-91,464194,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-90,466245,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-89,464228,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-88,466231,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-87,467474,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-86,467595,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-85,468289,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-84,464396,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-83,466269,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-82,468321,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-81,466261,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-80,468269,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-79,464387,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-78,466181,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-77,464477,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-76,468779,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-75,464268,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-74,464442,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-73,466154,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-72,468264,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-71,467660,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-70,468995,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-69,466198,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-68,469487,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-67,464425,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-66,468338,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-65,464413,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-64,464434,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-63,468119,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-62,464417,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-61,468266,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-60,466063,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-59,464413,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-58,464190,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-57,464396,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-56,466221,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-55,464436,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-54,468976,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-53,466188,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-52,464271,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-51,470452,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-50,466201,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-49,466193,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-48,466208,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-47,468138,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-46,464490,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-45,466161,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-44,466268,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-43,464404,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-42,468161,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-41,466194,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-40,466215,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-39,465997,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-38,469811,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-37,464481,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-36,466284,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-35,464522,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-34,464424,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-33,464444,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-32,464383,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-31,464375,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-30,466195,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-29,466173,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-28,464215,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-27,466034,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-26,468364,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-25,466218,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-24,466210,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-23,466258,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-22,464375,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-21,466073,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-20,466076,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-19,467700,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-18,466061,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-17,465915,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-16,466270,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-15,466175,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-14,466144,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-13,464434,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-12,470184,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-11,464374,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-10,464396,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-9,468356,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-8,466010,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-7,464427,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-6,466211,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-5,469654,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-4,464221,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-3,466178,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-2,464380,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-house-district-1,464427,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-40,476850,199,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-39,473582,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-38,470856,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-37,468430,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-36,476343,199,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-35,471887,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-34,468158,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-33,475380,199,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-32,471611,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-31,468374,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-30,466229,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-29,464573,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-28,466275,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-27,466111,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-26,466255,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-25,466000,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-24,468185,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-23,466196,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-22,464381,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-21,467457,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-20,468360,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-19,469778,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-18,469046,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-17,469769,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-16,468403,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-15,468866,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-14,473042,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-13,469760,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-12,471158,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-11,466015,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-10,468450,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-9,466166,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-8,466200,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-7,466072,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-6,468303,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-5,468427,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-4,464408,197,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-3,468405,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-2,468407,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-state-senate-district-1,471800,198,text/html
https://www.nytimes.com/elections/2016/results/kansas-house-district-4-pompeo-giroux,485305,201,text/html
https://www.nytimes.com/elections/2016/results/kansas-house-district-3-yoder-sidie,473344,200,text/html
https://www.nytimes.com/elections/2016/results/kansas-house-district-2-jenkins-potter,489533,201,text/html
https://www.nytimes.com/elections/2016/results/kansas-house-district-1,516720,201,text/html
https://www.nytimes.com/elections/2016/results/kansas-senate-moran-wiesner,547537,201,text/html
https://www.nytimes.com/elections/2016/results/kansas-president-clinton-trump,557048,202,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-100,466306,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-99,469087,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-98,468391,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-97,469083,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-96,468320,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-95,468323,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-94,468198,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-93,468460,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-92,469061,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-91,470440,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-90,464425,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-89,464451,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-87,468367,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-88,464532,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-86,464459,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-85,464468,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-84,468360,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-83,464455,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-82,468336,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-81,466266,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-80,464451,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-79,466261,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-78,469000,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-77,464456,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-76,464474,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-75,466242,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-74,469019,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-73,468436,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-72,469782,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-71,464490,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-70,469535,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-69,464455,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-68,464498,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-67,464456,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-66,464485,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-65,464490,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-64,468204,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-63,464498,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-62,469070,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-61,469750,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-60,464459,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-59,464485,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-58,466157,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-57,464496,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-56,469010,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-55,468996,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-54,468404,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-53,469085,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-52,464486,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-51,464455,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-50,466079,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-49,466255,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-48,468194,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-47,464423,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-46,466035,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-45,466172,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-44,464464,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-43,466224,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-42,466282,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-41,464263,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-40,466318,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-39,468364,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-38,466342,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-37,466298,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-36,464468,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-35,464417,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-34,464516,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-33,468162,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-32,464472,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-31,466269,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-30,466221,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-29,464512,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-28,466272,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-27,468347,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-26,464494,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-25,466270,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-24,469030,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-23,468143,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-22,464456,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-21,464472,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-20,466261,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-19,468422,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-18,464425,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-17,464476,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-16,469032,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-15,468393,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-14,468394,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-13,466216,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-12,469748,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-11,468383,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-10,469102,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-9,464469,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-8,468380,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-7,469027,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-6,470545,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-5,468302,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-4,464456,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-3,466288,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-2,468360,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-house-district-1,470427,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-37,464475,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-35,464478,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-33,466266,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-31,464449,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-29,464505,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-27,472607,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-25,464520,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-23,464524,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-21,471229,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-19,466317,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-17,469116,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-15,464297,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-13,464495,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-11,464511,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-9,464474,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-7,464496,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-5,471061,198,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-3,464595,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-state-senate-district-1,464512,197,text/html
https://www.nytimes.com/elections/2016/results/kentucky-house-special-district-1-gaskins-comer,494830,201,text/html
https://www.nytimes.com/elections/2016/results/kentucky-house-district-6-barr-kemper,483441,201,text/html
https://www.nytimes.com/elections/2016/results/kentucky-house-district-5,467116,199,text/html
https://www.nytimes.com/elections/2016/results/kentucky-house-district-4-massie-sidle,484207,201,text/html
https://www.nytimes.com/elections/2016/results/kentucky-house-district-3-yarmuth-bratcher,470617,199,text/html
https://www.nytimes.com/elections/2016/results/kentucky-house-district-2,467130,199,text/html
https://www.nytimes.com/elections/2016/results/kentucky-house-district-1-gaskins-comer,494702,201,text/html
https://www.nytimes.com/elections/2016/results/kentucky-senate-paul-gray,554888,201,text/html
https://www.nytimes.com/elections/2016/results/kentucky-president-clinton-trump,577502,203,text/html
https://www.nytimes.com/elections/2016/results/louisiana-supreme-court-primary-independent-district-3,472550,198,text/html
https://www.nytimes.com/elections/2016/results/louisiana-public-service-commission-primary-independent-district-4,480594,199,text/html
https://www.nytimes.com/elections/2016/results/louisiana-public-service-commission-primary-independent-district-3,464526,197,text/html
https://www.nytimes.com/elections/2016/results/louisiana-court-of-appeals-primary-independent-4th-circuit-district-1-division-d,466217,197,text/html
https://www.nytimes.com/elections/2016/results/louisiana-court-of-appeals-primary-independent-3rd-circuit-district-1-division-c,464535,197,text/html
https://www.nytimes.com/elections/2016/results/louisiana-court-of-appeals-primary-independent-3rd-circuit-district-1-division-b,472358,198,text/html
https://www.nytimes.com/elections/2016/results/louisiana-court-of-appeals-primary-independent-2nd-circuit-district-2-division-c,473017,198,text/html
https://www.nytimes.com/elections/2016/results/louisiana-ballot-measure-6-projected-deficit-reductions,512418,199,text/html
https://www.nytimes.com/elections/2016/results/louisiana-ballot-measure-5-stabilization-trust-fund,512397,199,text/html
https://www.nytimes.com/elections/2016/results/louisiana-ballot-measure-4-homestead-tax-exemption,512255,199,text/html
https://www.nytimes.com/elections/2016/results/louisiana-ballot-measure-3-fed-tax-deductibility,512344,199,text/html
https://www.nytimes.com/elections/2016/results/louisiana-ballot-measure-2-higher-ed-mgt-boards,512825,199,text/html
https://www.nytimes.com/elections/2016/results/louisiana-ballot-measure-1-voter-registrar-appointments,512733,199,text/html
https://www.nytimes.com/elections/2016/results/louisiana-state-house-district-80,464499,197,text/html
https://www.nytimes.com/elections/2016/results/louisiana-house-district-6,485963,201,text/html
https://www.nytimes.com/elections/2016/results/louisiana-house-district-5,487229,201,text/html
https://www.nytimes.com/elections/2016/results/louisiana-house-district-4,499229,202,text/html
https://www.nytimes.com/elections/2016/results/louisiana-house-district-3,494238,201,text/html
https://www.nytimes.com/elections/2016/results/louisiana-house-district-2,478606,200,text/html
https://www.nytimes.com/elections/2016/results/louisiana-house-district-1,484602,201,text/html
https://www.nytimes.com/elections/2016/results/louisiana-senate,601078,202,text/html
https://www.nytimes.com/elections/2016/results/louisiana-president-clinton-trump,546074,203,text/html
https://www.nytimes.com/elections/2016/results/maine-judge-of-probate-york,494841,199,text/html
https://www.nytimes.com/elections/2016/results/maine-county-commissioner-district-5-york,470715,198,text/html
https://www.nytimes.com/elections/2016/results/maine-county-commissioner-district-4-york,470730,198,text/html
https://www.nytimes.com/elections/2016/results/maine-ballot-measure-6-issue-transportation-bonds,831749,199,text/html
https://www.nytimes.com/elections/2016/results/maine-ballot-measure-5-allow-ranked-choice-voting,831531,199,text/html
https://www.nytimes.com/elections/2016/results/maine-ballot-measure-2-new-income-tax-for-public-ed,831783,199,text/html
https://www.nytimes.com/elections/2016/results/maine-ballot-measure-4-increase-minimum-wage,831675,199,text/html
https://www.nytimes.com/elections/2016/results/maine-ballot-measure-3-expand-gun-background-checks,831466,199,text/html
https://www.nytimes.com/elections/2016/results/maine-ballot-measure-1-legalize-marijuana,831369,199,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-151,464377,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-150,464403,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-149,469253,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-148,473629,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-147,466386,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-146,474340,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-145,483000,199,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-144,464415,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-143,470777,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-142,472228,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-141,485818,199,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-140,473414,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-139,472878,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-138,476037,199,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-137,479364,199,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-136,474458,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-135,469279,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-134,464420,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-133,471442,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-132,468502,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-131,472272,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-130,468729,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-129,470705,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-128,466330,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-127,466213,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-126,466341,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-125,467926,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-124,468457,198,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-123,466445,197,text/html
https://www.nytimes.com/elections/2016/results/maine-state-house-district-122,468557,198,text/html
